"04368a56-c959-3e4b-8b3d-f4cc3538fea5","OFF CAMPUS",null
"86d1debf-3f3a-39b7-bc0d-976a4fa33862","ONLINE",null
"731f9951-f3e9-309c-af91-ff84ba828d4d","0408","2345"
"5af58d93-279c-3089-a0d6-f90eb864ab6b","0408","3444"
"74cc64f6-27f1-30c6-a977-fe9c343da5b4","0076","0126"
"d9f0b5fa-6a6e-3f70-8c97-1bb0a8a210d6","0482","0201"
"2c48a80e-b6a8-322e-aa82-da77dda131af","0407","1143"
"d123f7d6-34e6-3495-bc8d-2fdd6e5181e3","0046","4308"
"e7988448-fd4b-303f-8b2e-72940c39a822","0408","3534"
"7ff36412-a2c5-3e8a-8bb9-80313c06e8e9","0408","3418"
"3b437e15-a06e-3d9c-ab34-ca8027005c50","0155","1257"
"4ea495aa-b64a-3ec3-8dd5-75775a027303","0044","1231"
"0e8a98cc-24fe-3383-84fa-8f802389198f","0044","2305"
"976e0430-4569-3f2e-97cf-e01a2bf325cc","0044","2309"
"15933a67-a696-396d-a6da-23976a9233a8","0400","L177"
"f86d97bb-737c-38ff-9ae4-e2b5aedcd7ec","0400","0345"
"214f7a69-b366-3427-b9b7-94f1261c71d6","0400","L173"
"1047a29e-32b3-3a5b-8877-5cad2be098d1","0018","4208"
"43517a31-e138-3f80-b4ca-51e87bdd4c7b","0482","0490"
"47a4c644-c08c-3f20-8f23-f8e7c741d94b","0400","L185"
"851ede68-e6d6-31d4-a8ff-8ae6c5d10b9d","0482","0578"
"61449143-1ddb-3478-b0ab-f88c93cdf4f2","0482","0587"
"f324844c-78ed-39ad-9ecc-d1a2b3a6786e","0018","6110"
"fc12aa4d-0641-3cf1-84af-4d92f1e37db0","0482","0387"
"7426f3f3-5811-33a4-ad7c-ffac37ff246e","0056","0214"
"76ddc49e-416f-3756-8ae8-4b92ee16d493","0018","2252B"
"4733b600-8dfe-3f81-99eb-0fb466d368e4","0054","0346"
"061da151-eafc-3036-a5d1-dcb2ccb4829c","0400","L155"
"cc52bc57-1c05-3aca-a347-2a751c3a7f58","0482","0394"
"cb7ac87c-62a2-35da-93dc-689ba4d8ae39","0557","0126"
"e25e31ff-4fe5-3f83-8fa7-2b865c112ea3","0018","2252A"
"c6c82dc8-4b30-376a-bc24-6098b7a4fe68","0018","6108"
"eecdc367-26e6-33a1-80d8-c0d532443c59","0482","0579"
"afe4870f-fce8-316e-b6b6-6dec739f8cdd","0482","0475"
"cf6e9617-f977-377a-bcc6-21d6af349fbb","0018","7105"
"78453f15-be53-3168-a90d-47e0da0a4046","0469","2211"
"ad584d3e-d793-3425-a147-66d8c67153dc","0018","4279"
"0867ce01-8212-37ee-8c4d-70a7f12bdc07","0057","2425"
"13372aa6-2807-32cd-b4e1-eaa472ceca20","0018","7115"
"e29dd683-4e67-31ef-aa7d-cc121e7b151c","0400","L150"
"e8f8c320-51a8-3439-90f8-be29a46d625f","0018","7111"
"a8314ff1-d184-3546-9924-bb1d46747a7e","0482","0391"
"fdce373e-58f9-3039-825c-689ff7601e4d","0470","0134"
"bb9eba97-b269-3860-b60e-804c98a90461","0140","2195"
"2bf67d93-b106-31d5-8208-a31e0467c524","0140","2175"
"1a806dc2-8654-352f-a9b6-1b024f24719e","0482","0479"
"e4668d3c-16f0-3fd6-9de3-fca6cc998b9c","0046","6112"
"58d2d5e9-78d1-39bd-a593-84cb40c45845","0154","0212"
"eadac8a0-607e-35bb-b2fd-121e6c50331b","0018","4290"
"da446c18-f321-3dc7-809b-c8fdc0ab3d78","0469","2131"
"c25fbc34-2af7-3774-b306-34ebf6acfecf","0018","7109"
"187e5358-1042-3d1e-bd12-e2dd3c89214c","0469","2115"
"39661635-359f-3ed4-b3a9-a9221d6a6472","0048","B119"
"d4175dda-7a05-3225-8175-94a470d5a496","1246","0106"
"038719f2-f5a1-332f-a347-57c8fc5cc12e","0048","B223"
"484b2b25-8b57-3091-b5d8-71cec2294199","0470","0115"
"92c7d363-5605-3323-a6cc-2aa705f21342","0469","2101"
"64dd82d3-0e5b-302c-83c8-b91fed402efa","0018","4281"
"b6c88a7e-94dc-3b75-8544-aa41f0d47ce2","0407","1156"
"565a251d-b45c-37f1-93cf-f63e26042177","0048","B131"
"b7c6a490-38cd-3291-ac20-0e16c9e49eea","0408","2540"
"152aba29-2180-3a4a-9f09-cdead4ec4773","0482","0599"
"7d9721a7-fa17-3676-a7ce-e8ce1c6d60f7","0056","0123"
"ec82b0ac-f6c3-3499-9202-b7d10b4eb11b","0469","2631"
"fce290a4-ed7d-30cf-ab0a-e4c64ecfce09","0469","2125"
"722ed8c4-d9e7-32ea-8562-273a83880470","1243","1225"
"0fabcc36-e3c1-32c3-99a9-c7c6ae53e992","0469","1221"
"b5dd07ca-e110-3822-8f92-e58b78b8126a","0048","B309"
"4d10c84d-f6d3-3d38-917b-7e4cf09243f6","0154","0301"
"7b170a04-2ade-38a4-910f-11c4e1c80a1b","0057","3425"
"415b4590-9eb8-3aa6-963e-6f8fd36d6647","0470","0101"
"698555af-8ec3-3b85-8e67-bd7fc53aba80","0469","2241"
"55fad7f9-0572-35ff-9934-72db0122cab8","0087C","0136"
"539a3e16-f725-3b90-9a91-46f6517823ac","0087C","0108"
"4581c193-a480-3816-81f6-a7587472bd43","0087C","0247"
"a9a44ccf-32be-3e7b-847b-314b3be56440","0140","1280"
"ebc1bf5d-5f43-35c9-b433-5063e594478a","0140","2190"
"3cad46aa-a6db-3170-a24c-942ee81f999d","0140","1185"
"026d4b38-9cc3-361d-af8d-ef162119f51e","0140","2170"
"3d762a73-371d-38da-8c33-f74f10ab19dc","0140","1140"
"f2b98d99-daac-3fe2-b8a3-4ddfa74f1f75","0140","3070"
"7f586659-68f8-3a2a-a6f2-667d471bdda2","0140","2180"
"4476fd21-88bd-35f6-aa34-9879d3475128","0140","2280"
"88ed72b3-b96a-3e98-97db-38075c48d29f","0140","2294"
